participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
127,68jiuzhk,,0,0,10,,,,,,0,0,,,0,127,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
128,p8gb96pb,,0,0,10,,,,,,0,0,,,0,128,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
1,hxipbv0b,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.109.26,2017-08-17 16:04:21.443928+00:00,0,1,A16UGMC1682375,3ITXP059PXYKZ8C037M69W6QDS0JS4,40,1,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
2,gn8qcmw7,,0,3,10,consent_start2_copy,1,Proceed,10.142.142.206,2017-08-17 16:04:25.120990+00:00,0,1,A1H49IS4NJB5I4,3YMU66OBIONLIX8JK7P48578CP2HGD,0,2,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
3,3uy6vucl,,0,9,10,ultimatum_customer_vignette,1,Results,10.236.12.50,2017-08-17 16:04:33.922987+00:00,0,1,ACXKO7WRVOXWQ,31Q0U3WYDQURLTC4PFIPA5E8WXN711,20,3,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
4,9lp47hu1,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.163.176,2017-08-17 16:04:34.512781+00:00,0,1,A39P7J60DY4WLU,30OG32W0SVQF8FY3HAUTDMJSLLWEN2,60,4,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
5,69gpkgkn,,0,3,10,consent_start2_copy,1,Proceed,10.69.198.55,2017-08-17 16:04:47.645035+00:00,0,1,A3UUTFA63Y9TPX,3HUTX6F6VV25VKMZP5Z5QAA8ESB2O3,0,5,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
6,t9v5jxv5,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:04:48.768640+00:00,0,1,A2DC7EBSBUVUQ,3G2UL9A02ETMSFD1VLU6515P48376Z,80,6,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
7,wtpwbkx6,,0,11,10,ultimatum_customer_vignette,1,Validation,10.171.119.12,2017-08-17 16:04:50.461144+00:00,0,1,AQIHP9D5DG5J,3WR9XG3T64Q8DS9NCX1R83LB8HX74E,80,7,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
8,vgxrcjzb,,0,9,10,ultimatum_customer_vignette,1,Results,10.157.148.138,2017-08-17 16:05:05.079912+00:00,0,1,A1EIVUU0RIGPFT,3TY7ZAOG5GZF9JY6CQ3Y050KXPHK0H,100,8,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
9,4vz2j6gs,,0,11,10,ultimatum_customer_vignette,1,Validation,10.45.50.47,2017-08-17 16:05:14.345213+00:00,0,1,A1E7YAGB5NFGF9,3180JW2OT5RJT6EPRB9YGLWYZ8S5JO,20,9,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
10,zbhyqdyw,,0,9,10,ultimatum_customer_vignette,1,Results,10.178.162.66,2017-08-17 16:05:30.383897+00:00,0,1,AOB6ZJTDB416G,3WJEQKOXA9H94VA2WIU9KWGYX5TA1V,50,10,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
11,o1jd9wq1,,0,11,10,ultimatum_customer_vignette,1,Validation,10.111.221.243,2017-08-17 16:05:34.549171+00:00,0,1,A1S6QWSCBRYSFZ,3GM6G9ZBKOCBFGV0V44OZTUTJ59MT0,50,11,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
12,cdemde3q,,0,11,10,ultimatum_customer_vignette,1,Validation,10.142.142.206,2017-08-17 16:05:38.048759+00:00,0,1,AR8AWAHW7PAZT,3UNH76FOCTK7W2UU5ARN7AM8Y7RMYP,50,12,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
13,3t2ysf65,,0,3,10,consent_start2_copy,1,Proceed,10.71.208.122,2017-08-17 16:05:45.203302+00:00,0,1,A241PV6A122I5X,3TS1AR6UQRTIB86CWEXAZ7I2X767F2,0,13,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
14,cz6t29q5,,0,3,10,consent_start2_copy,1,Proceed,10.147.39.151,2017-08-17 16:05:46.761178+00:00,0,1,A24O8U6HKPJKVA,3U4J9857OFQSYRUWRCBEGHRHI9E7BK,0,14,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
15,chu30bvp,,0,3,10,consent_start2_copy,1,Proceed,10.41.215.197,2017-08-17 16:05:53.039524+00:00,0,1,A24HP22WRKY2BS,3NL0RFNU0G2W87G7VRQ0C8QXE1XK4X,0,15,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
16,rb33yk3x,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.218.184,2017-08-17 16:05:55.784657+00:00,0,1,A2PVZDPID5909B,3BV8HQ2ZZXG4BHBZ2O6QFS7F5G9A6T,99,16,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
17,z9ooyf1y,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.100.77,2017-08-17 16:06:11.478042+00:00,0,1,A312SMN11YLE66,308Q0PEVB9S6ZIWVCJ1FG0M08PMI9G,50,17,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
18,9axjr8f4,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.205.24,2017-08-17 16:06:20.875346+00:00,0,1,AXLNLH5T4KCCF,3VHHR074H4W4B0G8IP08UKNMU3S7L7,0,18,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
19,vu3p9y6o,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.30.96,2017-08-17 16:06:24.675801+00:00,0,1,A26M997VYVK0E6,3UXUOQ9OKFCNFHP4LYBIL67B0RTA7S,0,19,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
20,bs5dt7b6,,0,11,10,ultimatum_customer_vignette,1,Validation,10.111.221.243,2017-08-17 16:06:32.034337+00:00,0,1,A2JTKDSMFZ3ENZ,3UN61F00HX40RUX2ZGI7ICIP9PM5RG,50,20,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
21,mubfjqdc,,0,3,10,consent_start2_copy,1,Proceed,10.164.172.163,2017-08-17 16:06:35.999408+00:00,0,1,A2UPK9H28M98L0,3OLF68YTNAG0UA4A3H9U9YKSYFCFA1,0,21,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
22,xdj74klp,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.211.222,2017-08-17 16:06:47.192724+00:00,0,1,A23437BMZ5T1FH,3VD82FOHKR3IT2E1MYOB2NJUQJOCOM,0,22,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
23,uc8xl2j9,,0,11,10,ultimatum_customer_vignette,1,Validation,10.167.190.210,2017-08-17 16:06:48.052964+00:00,0,1,A15PB4KW5686I0,3AQF3RZ559XZ78S7D4SITTI62WMF6B,0,23,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
24,7drmn1qa,,0,11,10,ultimatum_customer_vignette,1,Validation,10.99.212.2,2017-08-17 16:07:01.761162+00:00,0,1,A35BY30TC8WCL4,3MB8LZR5BG8S6FNS1JPHYPS80NSKLQ,1,24,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
25,cs3mt8wl,,0,9,10,ultimatum_customer_vignette,1,Results,10.93.232.18,2017-08-17 16:54:09.738616+00:00,0,1,A1U6A617Q95MTZ,3ITXP059PXYKZ8C037M69W6QDS0JS4,0,25,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
26,48m58zsf,,0,11,10,ultimatum_customer_vignette,1,Validation,10.33.230.36,2017-08-17 16:07:14.125152+00:00,0,1,A1CWDCM0WHXQXZ,3NPI0JQDAPKH0JSDNKWGGXOOOAKPTZ,0,26,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
27,0egpmyww,,0,9,10,ultimatum_customer_vignette,1,Results,10.71.208.122,2017-08-17 16:07:26.186669+00:00,0,1,A2MCRVU8I9VNHG,3U8YCDAGXQV1KMW1PVNVWRCTWV9Q0F,1,27,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
28,bs3ztpxg,,0,11,10,ultimatum_customer_vignette,1,Validation,10.81.172.78,2017-08-17 16:07:45.030059+00:00,0,1,AD8MTB9V5VC9R,36U2A8VAG2EC6EURKYE7SXU492WKYI,99,28,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
29,utafkgec,,0,11,10,ultimatum_customer_vignette,1,Validation,10.31.48.247,2017-08-17 16:07:51.393524+00:00,0,1,A1PJLZSOUQ4MIL,3PWWM24LHTD2ASZJIOA9TOK8ZN7826,15,29,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
30,o3nzzllu,,0,11,10,ultimatum_customer_vignette,1,Validation,10.158.162.94,2017-08-17 16:08:04.682658+00:00,0,1,A1NRFYQE076YDH,3F1567XTNXKJGGKEPR6OP2DMZZ3Q9R,1,30,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
31,kuf7v4n0,,0,11,10,ultimatum_customer_vignette,1,Validation,10.178.162.66,2017-08-17 16:08:21.160955+00:00,0,1,A3J8HISHHCVELP,3IGI0VL648Z1K6BSBOXPIYD6PN2NOF,50,31,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
32,92wy5duv,,0,9,10,ultimatum_customer_vignette,1,Results,10.164.172.163,2017-08-17 16:08:22.244578+00:00,0,1,A1KS9OHP5553CF,3X66WABAJXX6OP1K5M024B6YTKKG35,99,32,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
33,3ejjbzy7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.150.98.212,2017-08-17 16:08:24.624385+00:00,0,1,A39ROW50DWRRKT,3FE7TXL1LJ28GWZF4IR9FF58TTTQ2Z,0,33,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
34,g16vfgs7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.138.121.5,2017-08-17 16:08:41.759740+00:00,0,1,A2VIO4KLFL3BUH,3R9WASFE20V1VICIF9PTQRB170JFZ2,50,34,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
35,1sks315x,,0,9,10,ultimatum_customer_vignette,1,Results,10.31.48.247,2017-08-17 16:09:50.140959+00:00,0,1,A300BK2S2PO3Q7,3H8DHMCCWAQ983Z0O2RTFCK3REQDK3,0,35,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
36,y9ou8gcq,,0,9,10,ultimatum_customer_vignette,1,Results,10.157.112.148,2017-08-17 16:10:20.940963+00:00,0,1,A1D4EBZX5BS0TO,33OOO72IVI0Y6UJ9IFAAWXPHPR5TCP,0,36,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
37,064e3xso,,0,3,10,consent_start2_copy,1,Proceed,10.138.121.5,2017-08-17 16:10:34.912941+00:00,0,1,A36RE2YFL3M985,3MRNMEIQW6LKS9HI923UUCXIGEVLDE,0,37,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
38,lp6e0nwf,,0,3,10,consent_start2_copy,1,Proceed,10.234.217.130,2017-08-17 16:10:35.977976+00:00,0,1,AFLIR13GDN6OO,388U7OUMF8G1WNB12ACV1HMYSHBR0H,0,38,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
39,vbk10iz5,,0,3,10,consent_start2_copy,1,Proceed,10.150.98.212,2017-08-17 16:10:51.494443+00:00,0,1,A2W8ZODKKQ7RYP,33IZTU6J82GLUSHPKB1705E5OQFXS6,0,39,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
40,zsyqx81b,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.5.160,2017-08-17 16:14:57.906170+00:00,0,1,AVXEDARJC5HLU,33M4IA01QHG9TDHC5M12AV992OWXRI,0,40,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
41,8xqjhnmh,,0,9,10,ultimatum_customer_vignette,1,Results,10.167.190.210,2017-08-17 16:10:52.247933+00:00,0,1,A33QIOA2EYW0LC,379J5II41PVPKFVI5XEE0UF3GQWLE7,0,41,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
42,p0cwuenw,,0,10,10,ultimatum_customer_vignette,1,Validation,10.109.163.176,2017-08-17 16:10:58.049198+00:00,0,1,AD368A1RHHRC3,3P529IW9KZ0HQTVE08YKIC03SRBLFP,0,42,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
43,0uqrvu63,,0,9,10,ultimatum_customer_vignette,1,Results,10.33.230.36,2017-08-17 16:11:17.325494+00:00,0,1,A27O2IILV3S5YS,3OUYGIZWR8DGKAVMPI86WMMJRZO0PZ,0,43,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
44,70wv2y3v,,0,11,10,ultimatum_customer_vignette,1,Validation,10.178.64.67,2017-08-17 16:11:52.107984+00:00,0,1,A2YG7I769IKAVF,3JRJSWSMQI084B5TZRAE48LMG463EC,0,44,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
45,i5o57gzq,,0,3,10,consent_start2_copy,1,Proceed,10.97.160.245,2017-08-17 16:12:05.601831+00:00,0,1,AOT04CJ43L5V1,3U8YCDAGXQV1KMW1PVNVWRCTWV9Q0F,0,45,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
46,7ooiab2d,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.5.160,2017-08-17 16:12:22.216737+00:00,0,1,A19ZWBQT8A3LIR,3U0SRXB7CEK4HJ383GETCTIB0AMRNS,100,46,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
47,xba4hiro,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.198.55,2017-08-17 16:12:23.229276+00:00,0,1,A3LFVI65XV1T46,3H8DHMCCWAQ983Z0O2RTFCK3REQDK3,0,47,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
48,904e3qai,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:13:18.012203+00:00,0,1,A3KPKN8TY7L3BD,3LOTDFNYA8EX1N7D4M5MRNHJQYFWFT,95,48,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
49,5mxrh92g,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 16:13:22.492715+00:00,0,1,A16184N1RO5OJV,3TR2532VIQ9FCAE3WUJ38RAYV346J6,5,49,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
50,26nwfwu3,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.198.55,2017-08-17 16:13:44.110022+00:00,0,1,A307VS56OQUU80,3A1PQ49WVIWOEIIG2O411I32A0K1HY,0,50,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
51,7lf2wfo2,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.55.98,2017-08-17 16:13:57.638022+00:00,0,1,A3TYWTLNIKKD29,386CSBG1O01WYXIGRK3C5SMK9YW6QX,0,51,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
52,f47zxdyk,,0,3,10,consent_start2_copy,1,Proceed,10.170.176.153,2017-08-17 16:15:07.705371+00:00,0,1,A1BQI9JKLVCIL0,3X66WABAJXX6OP1K5M024B6YTKKG35,0,52,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
53,z6ksufjt,,0,3,10,consent_start2_copy,1,Proceed,10.13.194.229,2017-08-17 16:15:41.457739+00:00,0,1,A1S2EEPUZP11LO,3LRKMWOKB6WHUO06REAM68HCYWEZ22,0,53,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
54,kak4ycc9,,0,9,10,ultimatum_customer_vignette,1,Results,10.16.227.159,2017-08-17 16:16:06.517394+00:00,0,1,A3V4VZRRGBW0BO,3TAYZSBPLMNKTCESWMGEAFK9BHF2S1,50,54,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
55,iqgv2b64,,0,9,10,ultimatum_customer_vignette,1,Results,10.142.142.206,2017-08-17 16:16:30.204514+00:00,0,1,A37FVCKAUOBI15,3Z9WI9EOZ03QKJ42AYAJ6XZ1J6KHKH,50,55,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
56,qnqzyl8v,,0,11,10,ultimatum_customer_vignette,1,Validation,10.152.233.4,2017-08-17 16:17:07.440557+00:00,0,1,A1OKLNV3WUGYS2,3OLF68YTNAG0UA4A3H9U9YKSYFCFA1,0,56,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
57,zbc2tgz5,,0,9,10,ultimatum_customer_vignette,1,Results,10.71.204.252,2017-08-17 16:18:27.595769+00:00,0,1,A1496AMHT5IYQ8,35LDD5557BJCCX5D1VQWY27X0SJKMT,0,57,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
58,97m2nirk,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:18:38.676877+00:00,0,1,A2DKVCJ3ZDJOQ,3W2LOLRXLCU39DI563MDK1176FIKRH,20,58,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
59,zvs0z7rp,,0,3,10,consent_start2_copy,1,Proceed,10.30.39.212,2017-08-17 16:18:44.188374+00:00,0,1,A3CDJ8PZX578GQ,3FIJLY1B6VJ7HEACS0RRZT9NX1DFPI,0,59,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
60,c5hps9l0,,0,11,10,ultimatum_customer_vignette,1,Validation,10.152.233.4,2017-08-17 16:19:41.146263+00:00,0,1,A3SBECU4QUY7HF,3ZSANO2JCGM4U6Q4KHVLUYEYKLKSFB,100,60,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
61,1ukjbe90,,0,11,10,ultimatum_customer_vignette,1,Validation,10.154.148.197,2017-08-17 16:20:31.868741+00:00,0,1,AQKFPKXGQHF0E,34S6N1K2ZWY14PMKVYMKLXCG86PLHO,85,61,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
62,q0zgfi0h,,0,3,10,consent_start2_copy,1,Proceed,10.71.211.222,2017-08-17 16:21:57.090622+00:00,0,1,A3L6TO881Q0GZS,3WI0P0II627VV7CVEM0QGO6HM6LDRX,0,62,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
63,mo84vxik,,0,9,10,ultimatum_customer_vignette,1,Results,10.145.25.250,2017-08-17 16:22:01.297512+00:00,0,1,A3C2PSZEKN8OWD,3EICBYG645B4SRN46LW6UR28RPFJCB,0,63,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
64,pk3s6lti,,0,3,10,consent_start2_copy,1,Proceed,10.142.142.206,2017-08-17 16:22:28.057887+00:00,0,1,A15DOG6AXQ7LGY,3G0WWMR1UWZ45IO8Q1PT73864OLQNR,0,64,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
65,6uxzd2bp,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.100.174,2017-08-17 16:22:59.665251+00:00,0,1,AWQDOOSNH42QM,386PBUZZXGCXVVHAJYP5XASVLYTJLR,0,65,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
66,lm5ubh4n,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.204.228,2017-08-17 16:23:38.962557+00:00,0,1,A1LHSOH23WKNJI,3DUZQ9U6SN3TQ3CUKW0PCKHK8F8VS2,0,66,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
67,r5q41lo6,,0,9,10,ultimatum_customer_vignette,1,Results,10.7.198.126,2017-08-17 16:25:53.582882+00:00,0,1,A1XF0AAS5PYRGN,3ON104KXQLBN37AOK5930JKS1884WF,0,67,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
68,q1j8yygx,,0,9,10,ultimatum_customer_vignette,1,Results,10.30.24.121,2017-08-17 16:28:16.105938+00:00,0,1,AK9JRJJOTQ4E8,3KB8R4ZV1FMBRK5XKFF8MU4AHCZGBY,99,68,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
69,sibumc8f,,0,11,10,ultimatum_customer_vignette,1,Validation,10.186.81.42,2017-08-17 16:29:23.901857+00:00,0,1,A1TGV7LT6LTIQU,3LS2AMNW5G5MN3OKRGP6MS8BUYROQ5,0,69,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
70,l3mfkakg,,0,9,10,ultimatum_customer_vignette,1,Results,10.109.132.249,2017-08-17 16:29:48.806769+00:00,0,1,AE2B2K65RI9J5,3EJPLAJKENV5CPJ7EGMPWLYOE1IZ6L,1,70,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
